date,coin_name,market_cap
2023-11-15 00:00:00.000,Tether,87069254488.00314
2023-11-16 00:00:00.000,Tether,87330293256.90219
2023-11-17 00:00:00.000,Tether,87433708811.30647
2023-11-18 00:00:00.000,Tether,87575507814.81499
2023-11-19 00:00:00.000,Tether,87745529028.2199
2023-11-20 00:00:00.000,Tether,87719871443.19617
2023-11-21 00:00:00.000,Tether,87738748115.10922
2023-11-22 00:00:00.000,Tether,87923200610.43375
2023-11-23 00:00:00.000,Tether,88395010860.2725
2023-11-24 00:00:00.000,Tether,88521918320.8052
2023-11-25 00:00:00.000,Tether,88586091086.36794
2023-11-26 00:00:00.000,Tether,88779808674.98494
2023-11-27 00:00:00.000,Tether,88746412388.52766
2023-11-28 00:00:00.000,Tether,88794083114.61061
2023-11-29 00:00:00.000,Tether,88902002105.36464
2023-11-30 00:00:00.000,Tether,89084951252.75563
2023-12-01 00:00:00.000,Tether,89288339819.9511
2023-12-02 00:00:00.000,Tether,89384249584.62776
2023-12-03 00:00:00.000,Tether,89567299871.82498
2023-12-04 00:00:00.000,Tether,89672338130.95718
2023-12-05 00:00:00.000,Tether,89712226019.01518
2023-12-06 00:00:00.000,Tether,89954651881.01256
2023-12-07 00:00:00.000,Tether,89947739514.69337
2023-12-08 00:00:00.000,Tether,90118570091.71358
2023-12-09 00:00:00.000,Tether,90313892604.98276
2023-12-10 00:00:00.000,Tether,90697180084.94415
2023-12-11 00:00:00.000,Tether,90619185009.48459
2023-12-12 00:00:00.000,Tether,90552653809.92912
2023-12-13 00:00:00.000,Tether,90618504336.49426
2023-12-14 00:00:00.000,Tether,90695509418.53244
2023-12-15 00:00:00.000,Tether,90827525607.944
2023-12-16 00:00:00.000,Tether,90736741067.09624
2023-12-17 00:00:00.000,Tether,90854983802.11975
2023-12-18 00:00:00.000,Tether,90872426679.6594
2023-12-19 00:00:00.000,Tether,90931108068.30547
2023-12-20 00:00:00.000,Tether,90960533050.72403
2023-12-21 00:00:00.000,Tether,90953421967.0991
2023-12-22 00:00:00.000,Tether,91062560834.52438
2023-12-23 00:00:00.000,Tether,91196913161.69775
2023-12-24 00:00:00.000,Tether,91288621400.19968
2023-12-25 00:00:00.000,Tether,91321270663.5734
2023-12-26 00:00:00.000,Tether,91328934694.70305
2023-12-27 00:00:00.000,Tether,91384051292.9767
2023-12-28 00:00:00.000,Tether,91451080290.98013
2023-12-29 00:00:00.000,Tether,91563523683.55397
2023-12-30 00:00:00.000,Tether,91575330091.00008
2023-12-31 00:00:00.000,Tether,91696771362.57607
2024-01-01 00:00:00.000,Tether,91724474427.71652
2024-01-02 00:00:00.000,Tether,91730242123.06653
2024-01-03 00:00:00.000,Tether,91717780780.93268
2024-01-04 00:00:00.000,Tether,92142753304.79715
2024-01-05 00:00:00.000,Tether,92526809338.21547
2024-01-06 00:00:00.000,Tether,92858801168.91245
2024-01-07 00:00:00.000,Tether,93445427842.21959
2024-01-08 00:00:00.000,Tether,93704952521.56448
2024-01-09 00:00:00.000,Tether,94083713350.7766
2024-01-10 00:00:00.000,Tether,94064205857.57541
2024-01-11 00:00:00.000,Tether,94504765887.63194
2024-01-12 00:00:00.000,Tether,95062620421.8833
2024-01-13 00:00:00.000,Tether,95002649650.03416
2024-01-14 00:00:00.000,Tether,94996286994.14041
2024-01-15 00:00:00.000,Tether,95050997231.00322
2024-01-16 00:00:00.000,Tether,95255892093.39702
2024-01-17 00:00:00.000,Tether,95104647039.71397
2024-01-18 00:00:00.000,Tether,95125787221.11208
2024-01-19 00:00:00.000,Tether,94955321534.46254
2024-01-20 00:00:00.000,Tether,94967646330.98743
2024-01-21 00:00:00.000,Tether,94983399556.99968
2024-01-22 00:00:00.000,Tether,94910190842.17227
2024-01-23 00:00:00.000,Tether,94768937396.33646
2024-01-24 00:00:00.000,Tether,95571888926.80939
2024-01-25 00:00:00.000,Tether,95512604443.57683
2024-01-26 00:00:00.000,Tether,95526771968.36725
2024-01-27 00:00:00.000,Tether,95549259109.50241
2024-01-28 00:00:00.000,Tether,96043727984.62862
2024-01-29 00:00:00.000,Tether,96013416643.31122
2024-01-30 00:00:00.000,Tether,96108546237.88614
2024-01-31 00:00:00.000,Tether,95993659299.87637
2024-02-01 00:00:00.000,Tether,96142607456.75385
2024-02-02 00:00:00.000,Tether,96250022548.61604
2024-02-03 00:00:00.000,Tether,96215760125.4551
2024-02-04 00:00:00.000,Tether,96211660645.13791
2024-02-05 00:00:00.000,Tether,96140803757.7661
2024-02-06 00:00:00.000,Tether,96120543211.64397
2024-02-07 00:00:00.000,Tether,96117987589.62988
2024-02-08 00:00:00.000,Tether,96220233912.91455
2024-02-09 00:00:00.000,Tether,96268386138.41594
2024-02-10 00:00:00.000,Tether,96272021104.86113
2024-02-11 00:00:00.000,Tether,96349651423.53716
2024-02-12 00:00:00.000,Tether,96520553678.616
2024-02-13 00:00:00.000,Tether,96695482935.4225
2024-02-14 00:00:00.000,Tether,96762387718.77711
2024-02-15 00:00:00.000,Tether,96979195440.37872
2024-02-16 00:00:00.000,Tether,97265775292.20654
2024-02-17 00:00:00.000,Tether,97583119422.9608
2024-02-18 00:00:00.000,Tether,97716632679.09314
2024-02-19 00:00:00.000,Tether,97661857628.50089
2024-02-20 00:00:00.000,Tether,97674633134.28976
2024-02-21 00:00:00.000,Tether,97879397783.318
2024-02-22 00:00:00.000,Tether,98144682611.99107
2024-02-23 00:00:00.000,Tether,97790168760.62076
2024-02-24 00:00:00.000,Tether,97932080922.40405
2024-02-25 00:00:00.000,Tether,97845940204.68391
2024-02-26 00:00:00.000,Tether,97906044227.10301
2024-02-27 00:00:00.000,Tether,98159651669.30667
2024-02-28 00:00:00.000,Tether,98383119474.09435
2024-02-29 00:00:00.000,Tether,98408639152.57326
2024-03-01 00:00:00.000,Tether,98821123301.17656
2024-03-02 00:00:00.000,Tether,99274662637.20981
2024-03-03 00:00:00.000,Tether,99236691116.65791
2024-03-04 00:00:00.000,Tether,99558140762.95117
2024-03-05 00:00:00.000,Tether,99604141292.36678
2024-03-06 00:00:00.000,Tether,100445783977.86188
2024-03-07 00:00:00.000,Tether,100524264534.42273
2024-03-08 00:00:00.000,Tether,100821677144.31422
2024-03-09 00:00:00.000,Tether,101243181280.85776
2024-03-10 00:00:00.000,Tether,101814936996.92035
2024-03-11 00:00:00.000,Tether,102297568054.78017
2024-03-12 00:00:00.000,Tether,102035960671.74452
2024-03-13 00:00:00.000,Tether,102414694159.27917
2024-03-14 00:00:00.000,Tether,102757940827.66809
2024-03-15 00:00:00.000,Tether,102930574059.65363
2024-03-16 00:00:00.000,Tether,103373346487.36938
2024-03-17 00:00:00.000,Tether,102917484336.03958
2024-03-18 00:00:00.000,Tether,103492063270.97023
2024-03-19 00:00:00.000,Tether,103358414046.23233
2024-03-20 00:00:00.000,Tether,103787308309.56381
2024-03-21 00:00:00.000,Tether,103705912309.60864
2024-03-22 00:00:00.000,Tether,103924885647.43254
2024-03-23 00:00:00.000,Tether,104042955962.91965
2024-03-24 00:00:00.000,Tether,103995094518.03923
2024-03-25 00:00:00.000,Tether,104029403026.70131
2024-03-26 00:00:00.000,Tether,103791045667.34555
2024-03-27 00:00:00.000,Tether,104171067977.45193
2024-03-28 00:00:00.000,Tether,104315388264.08395
2024-03-29 00:00:00.000,Tether,104365606173.60553
2024-03-30 00:00:00.000,Tether,104553076925.74918
2024-03-31 00:00:00.000,Tether,104538350178.93846
2024-04-01 00:00:00.000,Tether,104510345551.65152
2024-04-02 00:00:00.000,Tether,104466269110.30553
2024-04-03 00:00:00.000,Tether,104665901774.137
2024-04-04 00:00:00.000,Tether,105331957106.8992
2024-04-05 00:00:00.000,Tether,106232925072.30151
2024-04-06 00:00:00.000,Tether,106688966458.94902
2024-04-07 00:00:00.000,Tether,106793326057.98431
2024-04-08 00:00:00.000,Tether,106908680868.15749
2024-04-09 00:00:00.000,Tether,107051011825.39127
2024-04-10 00:00:00.000,Tether,107124650258.78198
2024-04-11 00:00:00.000,Tether,107165949185.65504
2024-04-12 00:00:00.000,Tether,107325379612.11052
2024-04-13 00:00:00.000,Tether,107393356511.04422
2024-04-14 00:00:00.000,Tether,107379449339.8307
2024-04-15 00:00:00.000,Tether,107753288138.4161
2024-04-16 00:00:00.000,Tether,107841139879.75867
2024-04-17 00:00:00.000,Tether,108064659123.57814
2024-04-18 00:00:00.000,Tether,108719080825.00638
2024-04-19 00:00:00.000,Tether,109084372698.51892
2024-04-20 00:00:00.000,Tether,109818847614.42294
2024-04-21 00:00:00.000,Tether,109776804504.99731
2024-04-22 00:00:00.000,Tether,109867996220.01157
2024-04-23 00:00:00.000,Tether,109891550171.73848
2024-04-24 00:00:00.000,Tether,110436760601.5455
2024-04-25 00:00:00.000,Tether,110475849461.28783
2024-04-26 00:00:00.000,Tether,110438459159.58118
2024-04-27 00:00:00.000,Tether,110388612840.56868
2024-04-28 00:00:00.000,Tether,110489863655.27005
2024-04-29 00:00:00.000,Tether,110621142036.5963
2024-04-30 00:00:00.000,Tether,110513523759.51324
2024-05-01 00:00:00.000,Tether,110569151502.23439
2024-05-02 00:00:00.000,Tether,110656637832.43396
2024-05-03 00:00:00.000,Tether,110617957580.45146
2024-05-04 00:00:00.000,Tether,110688767950.9928
2024-05-05 00:00:00.000,Tether,110788373070.3052
2024-05-06 00:00:00.000,Tether,110825639138.4978
2024-05-07 00:00:00.000,Tether,110901272818.84515
2024-05-08 00:00:00.000,Tether,110976763728.73067
2024-05-09 00:00:00.000,Tether,110896762597.93077
2024-05-10 00:00:00.000,Tether,110971026530.67667
2024-05-11 00:00:00.000,Tether,110774390759.57964
2024-05-12 00:00:00.000,Tether,110785721838.09195
2024-05-13 00:00:00.000,Tether,110786173480.94705
2024-05-14 00:00:00.000,Tether,110878655264.58968
2024-05-15 00:00:00.000,Tether,110824101343.60278
2024-05-16 00:00:00.000,Tether,111085894494.84897
2024-05-17 00:00:00.000,Tether,111196169794.36563
2024-05-18 00:00:00.000,Tether,111243776375.39421
2024-05-19 00:00:00.000,Tether,111359640225.01974
2024-05-20 00:00:00.000,Tether,111417921223.84227
2024-05-21 00:00:00.000,Tether,111437165600.77734
2024-05-22 00:00:00.000,Tether,111349558834.47974
2024-05-23 00:00:00.000,Tether,111691996591.71736
2024-05-24 00:00:00.000,Tether,111764202935.80167
2024-05-25 00:00:00.000,Tether,111803675088.15273
2024-05-26 00:00:00.000,Tether,111889805136.25816
2024-05-27 00:00:00.000,Tether,111943843747.67766
2024-05-28 00:00:00.000,Tether,111876918242.1823
2024-05-29 00:00:00.000,Tether,111848018348.95625
2024-05-30 00:00:00.000,Tether,111820341327.84586
2024-05-31 00:00:00.000,Tether,111910136577.73402
2024-06-01 00:00:00.000,Tether,111944442929.55719
2024-06-02 00:00:00.000,Tether,112022209734.80095
2024-06-03 00:00:00.000,Tether,112171060130.30632
2024-06-04 00:00:00.000,Tether,112142019565.9242
2024-06-05 00:00:00.000,Tether,112281746542.09529
2024-06-06 00:00:00.000,Tether,112346421995.96095
2024-06-07 00:00:00.000,Tether,112325076097.17409
2024-06-08 00:00:00.000,Tether,112411365894.45067
2024-06-09 00:00:00.000,Tether,112446413981.99077
2024-06-10 00:00:00.000,Tether,112447581346.10068
2024-06-11 00:00:00.000,Tether,112426710109.16006
2024-06-12 00:00:00.000,Tether,112470603685.09749
2024-06-13 00:00:00.000,Tether,112467405781.20659
2024-06-14 00:00:00.000,Tether,112494742935.99934
2024-06-15 00:00:00.000,Tether,112546470868.61417
2024-06-16 00:00:00.000,Tether,112478658243.1094
2024-06-17 00:00:00.000,Tether,112505590399.30226
2024-06-18 00:00:00.000,Tether,112484967919.06068
2024-06-19 00:00:00.000,Tether,112466787566.21782
2024-06-20 00:00:00.000,Tether,112574268895.40561
2024-06-21 00:00:00.000,Tether,112812642970.5168
2024-06-22 00:00:00.000,Tether,112842896834.38023
2024-06-23 00:00:00.000,Tether,112879995149.43495
2024-06-24 00:00:00.000,Tether,112889309017.79941
2024-06-25 00:00:00.000,Tether,112854331672.7581
2024-06-26 00:00:00.000,Tether,112916220647.86284
2024-06-27 00:00:00.000,Tether,112747052708.12402
2024-06-28 00:00:00.000,Tether,112628423054.46776
2024-06-29 00:00:00.000,Tether,112603785912.8908
2024-06-30 00:00:00.000,Tether,112627263201.00249
2024-07-01 00:00:00.000,Tether,112725742595.5801
2024-07-02 00:00:00.000,Tether,112763737088.27277
2024-07-03 00:00:00.000,Tether,112645772763.98341
2024-07-04 00:00:00.000,Tether,112523154794.54384
2024-07-05 00:00:00.000,Tether,112519507193.84312
2024-07-06 00:00:00.000,Tether,112325747935.35878
2024-07-07 00:00:00.000,Tether,112196036454.30243
2024-07-08 00:00:00.000,Tether,112126783690.4601
2024-07-09 00:00:00.000,Tether,112172989929.67586
2024-07-10 00:00:00.000,Tether,112264962394.14743
2024-07-11 00:00:00.000,Tether,112278208909.21617
2024-07-12 00:00:00.000,Tether,112437835804.60391
2024-07-13 00:00:00.000,Tether,112412688005.05426
2024-07-14 00:00:00.000,Tether,112432522893.06728
2024-07-15 00:00:00.000,Tether,112493950291.55972
2024-07-16 00:00:00.000,Tether,112632082133.02576
2024-07-17 00:00:00.000,Tether,113054223093.64279
2024-07-18 00:00:00.000,Tether,113208033785.78024
2024-07-19 00:00:00.000,Tether,113573131359.29312
2024-07-20 00:00:00.000,Tether,113747016526.27437
2024-07-21 00:00:00.000,Tether,113925014705.46246
2024-07-22 00:00:00.000,Tether,114040029468.1858
2024-07-23 00:00:00.000,Tether,114112099009.7814
2024-07-24 00:00:00.000,Tether,114269399245.478
2024-07-25 00:00:00.000,Tether,114419293392.97034
2024-07-26 00:00:00.000,Tether,114381082813.50742
2024-07-27 00:00:00.000,Tether,114301106013.43555
2024-07-28 00:00:00.000,Tether,114323274523.11798
2024-07-29 00:00:00.000,Tether,114436762854.19614
2024-07-30 00:00:00.000,Tether,114423843424.0103
2024-07-31 00:00:00.000,Tether,114429758402.69632
2024-08-01 00:00:00.000,Tether,114343128199.69716
2024-08-02 00:00:00.000,Tether,114422514458.41356
2024-08-03 00:00:00.000,Tether,114339047195.47589
2024-08-04 00:00:00.000,Tether,114467573236.0355
2024-08-05 00:00:00.000,Tether,114321354116.66292
2024-08-06 00:00:00.000,Tether,114273868572.97675
2024-08-07 00:00:00.000,Tether,114449569879.83371
2024-08-08 00:00:00.000,Tether,114697495372.16809
2024-08-09 00:00:00.000,Tether,114970432933.55519
2024-08-10 00:00:00.000,Tether,115453319573.63643
2024-08-11 00:00:00.000,Tether,115682732676.35165
2024-08-12 00:00:00.000,Tether,115569651109.11028
2024-08-13 00:00:00.000,Tether,115615435596.80666
2024-08-14 00:00:00.000,Tether,115768698244.9125
2024-08-15 00:00:00.000,Tether,116190571128.30977
2024-08-16 00:00:00.000,Tether,116521301017.53625
2024-08-17 00:00:00.000,Tether,116732851982.2746
2024-08-18 00:00:00.000,Tether,116866602270.81105
2024-08-19 00:00:00.000,Tether,116739857897.3705
2024-08-20 00:00:00.000,Tether,117015270220.48073
2024-08-21 00:00:00.000,Tether,116980055140.24043
2024-08-22 00:00:00.000,Tether,117370235101.15463
2024-08-23 00:00:00.000,Tether,117411769439.62729
2024-08-24 00:00:00.000,Tether,117853361164.5161
2024-08-25 00:00:00.000,Tether,117976041920.30212
2024-08-26 00:00:00.000,Tether,117925656123.98563
2024-08-27 00:00:00.000,Tether,117869723009.1109
2024-08-28 00:00:00.000,Tether,117955490801.0307
2024-08-29 00:00:00.000,Tether,118135731907.63963
2024-08-30 00:00:00.000,Tether,118172891314.81387
2024-08-31 00:00:00.000,Tether,118222000180.62563
2024-09-01 00:00:00.000,Tether,118230433723.71104
2024-09-02 00:00:00.000,Tether,118295677077.48834
2024-09-03 00:00:00.000,Tether,118015323883.80325
2024-09-04 00:00:00.000,Tether,117932307878.33861
2024-09-05 00:00:00.000,Tether,118074249578.67099
2024-09-06 00:00:00.000,Tether,118124553014.56517
2024-09-07 00:00:00.000,Tether,118197461602.93045
2024-09-08 00:00:00.000,Tether,118192306888.51338
2024-09-09 00:00:00.000,Tether,118097524596.7483
2024-09-10 00:00:00.000,Tether,118169308693.40657
2024-09-11 00:00:00.000,Tether,118369979986.92542
2024-09-12 00:00:00.000,Tether,118453823970.21852
2024-09-13 00:00:00.000,Tether,118400065870.78699
2024-09-14 00:00:00.000,Tether,118715373464.87146
2024-09-15 00:00:00.000,Tether,118621353590.58966
2024-09-16 00:00:00.000,Tether,118802612881.71228
2024-09-17 00:00:00.000,Tether,118588812120.9188
2024-09-18 00:00:00.000,Tether,118718182140.33269
2024-09-19 00:00:00.000,Tether,118956816677.97981
2024-09-20 00:00:00.000,Tether,118889277623.86029
2024-09-21 00:00:00.000,Tether,119089506174.47217
2024-09-22 00:00:00.000,Tether,119131553251.0926
2024-09-23 00:00:00.000,Tether,119142486489.02696
2024-09-24 00:00:00.000,Tether,119225487097.90627
2024-09-25 00:00:00.000,Tether,119245380622.48024
2024-09-26 00:00:00.000,Tether,119330816979.4146
2024-09-27 00:00:00.000,Tether,119333889219.37726
2024-09-28 00:00:00.000,Tether,119481674680.34583
2024-09-29 00:00:00.000,Tether,119646728684.20177
2024-09-30 00:00:00.000,Tether,119508803828.78311
2024-10-01 00:00:00.000,Tether,119716177650.74232
2024-10-02 00:00:00.000,Tether,119609196026.14432
2024-10-03 00:00:00.000,Tether,119655789008.589
2024-10-04 00:00:00.000,Tether,119618717248.59447
2024-10-05 00:00:00.000,Tether,119681714324.82814
2024-10-06 00:00:00.000,Tether,119652656652.73087
2024-10-07 00:00:00.000,Tether,119669524233.95427
2024-10-08 00:00:00.000,Tether,119569474088.64745
2024-10-09 00:00:00.000,Tether,119776998408.91275
2024-10-10 00:00:00.000,Tether,119679537184.3629
2024-10-11 00:00:00.000,Tether,119777751851.07983
2024-10-12 00:00:00.000,Tether,119747722936.46368
2024-10-13 00:00:00.000,Tether,119707496291.20467
2024-10-14 00:00:00.000,Tether,119657519421.44238
2024-10-15 00:00:00.000,Tether,119667247527.33498
2024-10-16 00:00:00.000,Tether,119650361572.08174
2024-10-17 00:00:00.000,Tether,120006109540.46979
2024-10-18 00:00:00.000,Tether,119910642015.27625
2024-10-19 00:00:00.000,Tether,120052034495.12138
2024-10-20 00:00:00.000,Tether,120177060289.74884
2024-10-21 00:00:00.000,Tether,120123290869.1666
2024-10-22 00:00:00.000,Tether,120095701605.9505
2024-10-23 00:00:00.000,Tether,120135980593.7502
2024-10-24 00:00:00.000,Tether,120077639690.5987
2024-10-25 00:00:00.000,Tether,120184820843.09181
2024-10-26 00:00:00.000,Tether,120198309352.32234
2024-10-27 00:00:00.000,Tether,120156501578.10428
2024-10-28 00:00:00.000,Tether,120167153594.79605
2024-10-29 00:00:00.000,Tether,120257080604.67479
2024-10-30 00:00:00.000,Tether,120283099302.93663
2024-10-31 00:00:00.000,Tether,120380626619.27965
2024-11-01 00:00:00.000,Tether,120310238338.41052
2024-11-02 00:00:00.000,Tether,120499892247.13353
2024-11-03 00:00:00.000,Tether,120582062352.80904
2024-11-04 00:00:00.000,Tether,120558702453.77312
2024-11-05 00:00:00.000,Tether,120559253143.73962
2024-11-06 00:00:00.000,Tether,120495287631.15811
2024-11-07 00:00:00.000,Tether,120569183708.40907
2024-11-08 00:00:00.000,Tether,121416253099.48859
2024-11-09 00:00:00.000,Tether,122101847599.66498
2024-11-10 00:00:00.000,Tether,123117662749.09688
2024-11-11 00:00:00.000,Tether,123305965711.26923
2024-11-12 00:00:00.000,Tether,123439410311.04811
2024-11-13 00:00:00.000,Tether,124190644181.50526
2024-11-14 00:00:00.000,Tether,125430181336.1553
2024-11-15 00:00:00.000,Tether,126533887132.10382
2024-11-16 00:00:00.000,Tether,127151623616.04396
2024-11-17 00:00:00.000,Tether,127465547033.03326
2024-11-18 00:00:00.000,Tether,127602287394.91277
2024-11-19 00:00:00.000,Tether,127577408162.8764
2024-11-20 00:00:00.000,Tether,128303147970.06714
2024-11-21 00:00:00.000,Tether,128885876888.25987
2024-11-22 00:00:00.000,Tether,130280329430.74626
2024-11-23 00:00:00.000,Tether,130897757312.22562
2024-11-24 00:00:00.000,Tether,132159353228.1827
2024-11-25 00:00:00.000,Tether,132644503423.38258
2024-11-26 00:00:00.000,Tether,132518468961.0696
2024-11-27 00:00:00.000,Tether,132798534022.58675
2024-11-28 00:00:00.000,Tether,132817280337.8908
2024-11-29 00:00:00.000,Tether,133087959435.631
2024-11-30 00:00:00.000,Tether,133558624671.05609
2024-12-01 00:00:00.000,Tether,134096975603.89165
2024-12-02 00:00:00.000,Tether,134142995569.31902
2024-12-03 00:00:00.000,Tether,134233284629.69551
2024-12-04 00:00:00.000,Tether,134792339935.28387
2024-12-05 00:00:00.000,Tether,135115109896.89236
2024-12-06 00:00:00.000,Tether,136102059296.96883
2024-12-07 00:00:00.000,Tether,136854657753.23322
2024-12-08 00:00:00.000,Tether,137612057919.25864
2024-12-09 00:00:00.000,Tether,138155979444.8298
2024-12-10 00:00:00.000,Tether,138058530450.22394
2024-12-11 00:00:00.000,Tether,138406600567.98428
2024-12-12 00:00:00.000,Tether,138607890909.79578
2024-12-13 00:00:00.000,Tether,139723319629.38098
2024-12-14 00:00:00.000,Tether,140114634837.7505
2024-12-15 00:00:00.000,Tether,140087294966.58328
2024-12-16 00:00:00.000,Tether,140272958832.9677
2024-12-17 00:00:00.000,Tether,140528755312.63113
2024-12-18 00:00:00.000,Tether,140386804952.9903
2024-12-19 00:00:00.000,Tether,140430126428.05792
2024-12-20 00:00:00.000,Tether,140458454546.44226
2024-12-21 00:00:00.000,Tether,140552909215.8974
2024-12-22 00:00:00.000,Tether,139878963807.55807
2024-12-23 00:00:00.000,Tether,139768365159.78833
2024-12-24 00:00:00.000,Tether,139687775563.41205
2024-12-25 00:00:00.000,Tether,139770106592.92612
2024-12-26 00:00:00.000,Tether,139410953421.88742
2024-12-27 00:00:00.000,Tether,139269166726.24817
2024-12-28 00:00:00.000,Tether,139333855881.23007
2024-12-29 00:00:00.000,Tether,138807977384.18298
2024-12-30 00:00:00.000,Tether,138773516095.78662
2024-12-31 00:00:00.000,Tether,138763094692.8659
2025-01-01 00:00:00.000,Tether,137550314628.76688
2025-01-02 00:00:00.000,Tether,137101703969.67775
2025-01-03 00:00:00.000,Tether,137331887471.71828
2025-01-04 00:00:00.000,Tether,137192105753.9347
2025-01-05 00:00:00.000,Tether,137305566064.1093
2025-01-06 00:00:00.000,Tether,137240062369.61302
2025-01-07 00:00:00.000,Tether,137371602393.87473
2025-01-08 00:00:00.000,Tether,137502913758.3664
2025-01-09 00:00:00.000,Tether,137461689717.54153
2025-01-10 00:00:00.000,Tether,137595836948.89062
2025-01-11 00:00:00.000,Tether,137418015532.89645
2025-01-12 00:00:00.000,Tether,137395276170.74464
2025-01-13 00:00:00.000,Tether,137382338700.09828
2025-01-14 00:00:00.000,Tether,137394435422.15051
2025-01-15 00:00:00.000,Tether,137195233890.8344
2025-01-16 00:00:00.000,Tether,137263267034.76677
2025-01-17 00:00:00.000,Tether,137434718566.12895
2025-01-18 00:00:00.000,Tether,137507965857.7034
2025-01-19 00:00:00.000,Tether,138145243969.68326
2025-01-20 00:00:00.000,Tether,138173327027.93808
2025-01-21 00:00:00.000,Tether,138226656229.2718
2025-01-22 00:00:00.000,Tether,138435059655.89478
2025-01-23 00:00:00.000,Tether,138481119469.81738
2025-01-24 00:00:00.000,Tether,138637964407.1223
2025-01-25 00:00:00.000,Tether,138927558447.45166
2025-01-26 00:00:00.000,Tether,139306836020.2213
2025-01-27 00:00:00.000,Tether,139277496559.4295
2025-01-28 00:00:00.000,Tether,139318143035.09293
2025-01-29 00:00:00.000,Tether,139372570195.0672
2025-01-30 00:00:00.000,Tether,139467738720.50363
2025-01-31 00:00:00.000,Tether,139418116247.9574
2025-02-01 00:00:00.000,Tether,139356518750.79407
2025-02-02 00:00:00.000,Tether,139369659734.76315
2025-02-03 00:00:00.000,Tether,139351770066.63937
2025-02-04 00:00:00.000,Tether,139544931369.56818
2025-02-05 00:00:00.000,Tether,140514899916.90826
2025-02-06 00:00:00.000,Tether,141393478723.375
2025-02-07 00:00:00.000,Tether,141177790732.949
2025-02-08 00:00:00.000,Tether,141383107623.1629
2025-02-09 00:00:00.000,Tether,141672006081.73532
2025-02-10 00:00:00.000,Tether,141758176744.5722
2025-02-11 00:00:00.000,Tether,141642107463.36398
2025-02-12 00:00:00.000,Tether,141857240927.29068
2025-02-13 00:00:00.000,Tether,141956769708.80518
2025-02-14 00:00:00.000,Tether,141936184424.38916
2025-02-15 00:00:00.000,Tether,141813941006.74393
2025-02-16 00:00:00.000,Tether,142018214890.93796
2025-02-17 00:00:00.000,Tether,142003722086.2393
2025-02-18 00:00:00.000,Tether,141988528416.98083
2025-02-19 00:00:00.000,Tether,141678398891.6635
2025-02-20 00:00:00.000,Tether,141765245323.6581
2025-02-21 00:00:00.000,Tether,141802180650.47913
2025-02-22 00:00:00.000,Tether,142128586355.1962
2025-02-23 00:00:00.000,Tether,142498638055.93616
2025-02-24 00:00:00.000,Tether,142488385786.8108
2025-02-25 00:00:00.000,Tether,142374840343.81754
2025-02-26 00:00:00.000,Tether,142189635187.1762
2025-02-27 00:00:00.000,Tether,141898152624.9529
2025-02-28 00:00:00.000,Tether,142167939695.37976
2025-03-01 00:00:00.000,Tether,142108250750.88724
2025-03-02 00:00:00.000,Tether,142135831908.092
2025-03-03 00:00:00.000,Tether,142426333596.40833
2025-03-04 00:00:00.000,Tether,142328281738.8466
2025-03-05 00:00:00.000,Tether,142475945352.80405
2025-03-06 00:00:00.000,Tether,142492309523.23022
2025-03-07 00:00:00.000,Tether,142721064979.14023
2025-03-08 00:00:00.000,Tether,142738486120.2912
2025-03-09 00:00:00.000,Tether,142753630869.77725
2025-03-10 00:00:00.000,Tether,142755060054.8938
2025-03-11 00:00:00.000,Tether,142841784938.59088
2025-03-12 00:00:00.000,Tether,142958096810.7093
2025-03-13 00:00:00.000,Tether,143145003460.77124
2025-03-14 00:00:00.000,Tether,143278843107.76877
2025-03-15 00:00:00.000,Tether,143347227007.29355
2025-03-16 00:00:00.000,Tether,143467739230.26804
2025-03-17 00:00:00.000,Tether,143450696223.53488
2025-03-18 00:00:00.000,Tether,143455184183.74826
2025-03-19 00:00:00.000,Tether,143397059107.19373
2025-03-20 00:00:00.000,Tether,143469384429.60666
2025-03-21 00:00:00.000,Tether,143567858626.63156
2025-03-22 00:00:00.000,Tether,143474442014.9646
2025-03-23 00:00:00.000,Tether,143463333939.09814
2025-03-24 00:00:00.000,Tether,143482457552.841
2025-03-25 00:00:00.000,Tether,143511834088.14075
2025-03-26 00:00:00.000,Tether,143802306843.42358
2025-03-27 00:00:00.000,Tether,144028219833.2976
2025-03-28 00:00:00.000,Tether,144133880049.62244
2025-03-29 00:00:00.000,Tether,144112246172.76373
2025-03-30 00:00:00.000,Tether,144134977946.60168
2025-03-31 00:00:00.000,Tether,144151836208.78763
2025-04-01 00:00:00.000,Tether,143908732518.58286
2025-04-02 00:00:00.000,Tether,143990231518.7388
2025-04-03 00:00:00.000,Tether,143988054419.68607
2025-04-04 00:00:00.000,Tether,144182937322.16763
2025-04-05 00:00:00.000,Tether,144035750400.1829
2025-04-06 00:00:00.000,Tether,144029490829.95786
2025-04-07 00:00:00.000,Tether,143958926471.4519
2025-04-08 00:00:00.000,Tether,144205567669.1466
2025-04-09 00:00:00.000,Tether,144054569797.2035
2025-04-10 00:00:00.000,Tether,143979365781.68594
2025-04-11 00:00:00.000,Tether,144286395278.9551
2025-04-12 00:00:00.000,Tether,144275039627.88824
2025-04-13 00:00:00.000,Tether,144374132862.5354
2025-04-14 00:00:00.000,Tether,144347938969.45416
2025-04-15 00:00:00.000,Tether,144334107980.62497
